,capacity,eightd_has_key_dispenser,lat,lon,name,region_id,rental_url,short_name,station_id
542,23,False,40.6740886,-73.9787282,Carroll St & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3361,4019.06,3361
543,34,False,40.7781314,-73.96069399,Madison Ave & E 82 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3362,7188.13,3362
544,33,False,40.7904828,-73.95033068,E 102 St & Park Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3363,7488.24,3363
545,27,False,40.6751622,-73.9814832,Carroll St & 5 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3364,4060.09,3364
546,27,False,40.6703837,-73.97839676,3 St & 7 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3365,3905.15,3365
547,31,False,40.8021174,-73.9681805305,West End Ave & W 107 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3366,7650.05,3366
548,39,True,40.7922553,-73.95249933,5 Ave & E 103 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3367,7511.19,3367
549,30,False,40.6728155,-73.98352355,5 Ave & 3 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3368,3987.06,3368
550,29,False,40.7724607,-73.9468208,E 82 St & East End Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3369,7049.04,3369
551,25,False,40.7727966,-73.95577801,E 78 St & 2 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3370,7057.07,3370
552,27,False,40.674613422475815,-73.98501142859459,4 Ave & 2 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3371,4028.05,3371
553,39,False,40.7689738,-73.95482273,E 74 St & 1 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3372,6953.08,3372
554,27,False,40.6750705,-73.98775226,3 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3373,4028.03,3373
555,36,True,40.799484,-73.955613,Central Park North & Adam Clayton Powell Blvd,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3374,7617.07,3374
556,35,False,40.7699426,-73.96060712,3 Ave & E 72 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3375,7028.04,3375
557,39,False,40.76471851944339,-73.96222069859505,E 65 St & 2 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3376,6860.12,3376
558,28,False,40.773763,-73.96222088,E 76 St & Park Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3378,7128.08,3378
559,35,False,40.7903051,-73.94755757,E 103 St & Lexington Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3379,7463.09,3379
560,21,False,40.6777287,-73.99364123,3 St & Hoyt St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3381,4110.10,3381
561,31,False,40.680611,-73.99475825,Carroll St & Smith St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3382,4225.14,3382
562,25,False,40.804213,-73.96699104,Cathedral Pkwy & Broadway,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3383,7680.03,3383
563,25,False,40.6787242,-73.99599099,Smith St & 3 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3384,4151.01,3384
564,27,False,40.6809591,-73.99905709,1 Pl & Clinton St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3386,4193.14,3386
565,25,False,40.7934337,-73.94945003,E 106 St & Madison Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3387,7528.31,3387
566,25,False,40.6828003,-73.99990419,President St & Henry St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3388,4307.13,3388
567,28,False,40.6830456,-74.00348559,Carroll St & Columbia St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3389,4348.07,3389
568,24,False,40.79329668,-73.9432083,E 109 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3390,7504.12,3390
569,25,False,40.7892529,-73.93956237,E 106 St & 1 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3391,7456.03,3391
570,19,False,40.6812117,-74.00860912,Commerce St & Van Brunt St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3392,4243.01,3392
571,19,False,40.6794327,-74.00785041,Richards St & Delavan St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3393,4202.04,3393
572,21,False,40.6769993,-74.00647134,Columbia St & W 9 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3394,4086.05,3394
573,25,False,40.6783563,-74.00014502,Clinton St & 4 Place,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3396,4119.04,3396
574,25,False,40.6763947,-73.99869893,Court St & Nelson St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3397,4077.07,3397
575,24,False,40.67260298150126,-73.98983001708984,7 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3399,3996.01,3399
576,24,True,40.7961535,-73.94782145,E 110 St & Madison Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3400,7587.14,3400
577,19,False,40.6724811,-73.99331394,2 Ave & 9 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3401,3996.04,3401
578,23,False,40.6902375,-73.99203074,Court St & State St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3402,4488.08,3402
579,31,False,40.6705135,-73.98876585,4 Ave & 9 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3403,3955.05,3403
580,27,False,40.6704922,-73.98541675,7 St & 5 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3404,3914.02,3404
581,23,False,40.6704836,-73.98208968,5 St & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3405,3874.01,3405
582,23,False,40.67909799721684,-73.98765474557877,Union St & Nevins St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3407,4143.03,3407
583,27,False,40.6881529,-73.99520919,Congress St & Clinton St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3408,4455.07,3408
584,35,False,40.6867443,-73.99063168,Bergen St & Smith St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3409,4446.01,3409
585,31,False,40.6864442,-73.98759104,Dean St & Hoyt St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3410,4446.05,3410
586,27,False,40.6849668,-73.98620772,Bond St & Bergen St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3411,4404.10,3411
587,18,False,40.6853761,-73.98302136,Pacific St & Nevins St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3412,4362.04,3412
588,22,False,40.6827549,-73.98258555,Wyckoff St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3413,4290.06,3413
589,33,False,40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3414,4281.08,3414
590,25,False,40.6793307,-73.97519523,Prospect Pl & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3415,4166.08,3415
591,27,False,40.6795766,-73.97854971,Baltic St & 5 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3417,4208.11,3417
592,33,True,40.6750207,-73.97111473,Plaza St West & Flatbush Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3418,4010.13,3418
593,27,False,40.6792788,-73.98154004,Douglass St & 4 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3419,4175.14,3419
594,21,False,40.6802133,-73.98432695,Douglass St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3420,4217.02,3420
595,23,False,40.6843549,-73.98901629,Hoyt St & Warren St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3421,4330.09,3421
596,21,False,40.6859296,-74.00242364,Columbia St & Degraw St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3422,4422.04,3422
597,29,True,40.6610633719006,-73.97945255041122,West Drive & Prospect Park West,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3423,3651.04,3423
598,27,False,40.791976,-73.945993,E 106 St & Lexington Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3424,7504.18,3424
599,33,False,40.7892105,-73.94370784,2 Ave & E 104 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3425,7436.11,3425
600,40,False,40.72430527250332,-73.99600982666016,Lafayette St & Jersey St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3427,5561.08,3427
601,39,False,40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3429,4395.07,3429
602,19,False,40.71907891179564,-73.94223690032959,Richardson St & N Henry St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3430,5433.03,3430
603,23,False,40.746524,-73.977885,E 35 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3431,6313.02,3431
604,0,False,40.79025417330419,-73.97718340158461,W 88 St & West End Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3434,7484.07,3434
605,41,False,40.718822,-73.99596,Grand St & Elizabeth St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3435,5382.06,3435
606,39,False,40.79313480986663,-73.97700369358063,Riverside Dr & W 91 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3437,7524.16,3437
607,31,False,40.772248537721744,-73.95842134952545,E 76 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3438,7092.07,3438
608,43,False,40.692418292578466,-73.98949474096298,Fulton St & Adams St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3440,4637.06,3440
609,41,False,40.76132983124814,-73.97982001304626,W 52 St & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3443,6740.01,3443
610,18,False,40.721462562298164,-73.94800901412964,Eckford St & Engert Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3449,5512.05,3449
611,43,False,40.71915571696044,-73.94885390996933,Bayard St & Leonard St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3452,5442.05,3452
612,19,False,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3453,5259.06,3453
613,24,False,40.7103685423523,-73.94705951213837,Leonard St & Maujer St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3454,5148.03,3454
614,22,False,40.71638031973561,-73.94821286201477,Jackson St & Leonard St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3456,5332.10,3456
615,46,False,40.76302594280519,-73.97209525108337,E 58 St & Madison Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3457,6839.04,3457
616,40,False,40.76309387270797,-73.9783501625061,W 55 St & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3458,6809.08,3458
617,34,False,40.75763227739443,-73.96930575370789,E 53 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3459,6617.02,3459
618,33,False,40.714851505262516,-74.01122331619263,Murray St & Greenwich St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3461,5288.12,3461
619,39,False,40.75118387463277,-73.97138714790344,E 44 St & 2 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3462,6422.09,3462
620,37,False,40.735367055605394,-73.98797392845154,E 16 St & Irving Pl,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3463,5938.11,3463
621,34,False,40.75668720603179,-73.98257732391357,W 45 St & 6 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3466,6593.03,3466
622,42,False,40.72494672359416,-74.00165855884552,W Broadway & Spring Street,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3467,5569.06,3467
623,23,False,40.73181401720966,-73.95995020866394,India St & West St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3469,5794.03,3469
624,39,False,40.742753828659026,-74.00747358798981,W 15 St & 10 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3472,6115.09,3472
625,36,False,40.7252556952547,-74.00412082672119,6 Ave & Spring St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3474,5610.10,3474
626,0,False,40.72576996727214,-73.9507395029068,Norman Ave & Leonard St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3476,5666.06,3476
627,33,False,40.65539977447831,-74.01062786579132,39 St & 2 Ave - Citi Bike HQ at Industry City,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3477,3501.01,3477
628,43,False,40.65708866668485,-74.00870203971863,2 Ave & 36 St - Citi Bike HQ at Industry City,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3478,3460.01,3478
629,45,False,40.68512559515415,-74.02535319328308,Picnic Point,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3479,4374.01,3479
630,22,True,40.71649,-74.04105,York St,70,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3481,JC096,3481
631,14,False,40.71942,-74.05099,Montgomery St,70,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3483,JC099,3483
632,30,False,40.688417427540834,-73.98451656103134,Schermerhorn St & Bond St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3486,4479.08,3486
633,31,True,40.71069994631387,-74.00354146957397,Gold St & Frankfort St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3489,5137.12,3489
634,31,False,40.796879,-73.937261,E 116 St & 2 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3490,7563.06,3490
635,24,False,40.79747,-73.93504,E 118 St & 1 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3491,7596.10,3491
636,27,False,40.8005385,-73.9419949,E 118 St & Park Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3492,7625.18,3492
637,31,False,40.799139,-73.9389152,E 118 St & 3 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3493,7611.02,3493
638,25,False,40.797911,-73.9423,E 115 St & Lexington Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3494,7599.09,3494
639,26,False,40.7945663,-73.9362541,E 114 St & 1 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3495,7540.02,3495
640,25,False,40.7923272,-73.9383,1 Ave & E 110 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3496,7522.02,3496
641,23,False,40.7949879,-73.9333349,Pleasant Ave & E 116 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3497,7450.05,3497
642,21,False,40.7974772,-73.9311847,Pleasant Ave & E 120 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3498,7579.01,3498
643,25,False,40.8006721,-73.9349,2 Ave & E 122 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3499,7622.12,3499
644,31,False,40.7989445,-73.944846,E 115 St & Madison Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3500,7599.02,3500
645,29,False,40.8014866,-73.9442507,E 118 St & Madison Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3501,7640.04,3501
646,29,False,40.7954121,-73.9441232,Lexington Ave & E 111 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3502,7567.06,3502
647,30,False,40.80295,-73.942954,Madison Ave & E 120 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3503,7667.04,3503
648,27,False,40.8029263,-73.9379,E 123 St & Lexington Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3504,7636.05,3504
649,33,False,40.805726,-73.936322,Lexington Ave & E 127 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3505,7662.13,3505
650,29,False,40.8013066,-73.9398167,Lexington Ave & E 120 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3506,7652.04,3506
651,36,False,40.8045555,-73.9396861,Park Ave & E 124 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3507,7682.01,3507
652,31,False,40.809725,-73.953149,St Nicholas Ave & Manhattan Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3508,7723.01,3508
653,31,False,40.8011939,-73.9500739,Lenox Ave & W 115 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3509,7627.10,3509
654,31,False,40.8078316,-73.949373,Adam Clayton Powell Blvd & W 123 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3510,7704.04,3510
655,22,False,40.802535,-73.9532423,Adam Clayton Powell Blvd & W 115 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3511,7643.18,3511
656,19,False,40.7747175,-73.9337894,27 Ave & 4 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3512,7132.01,3512
657,21,False,40.774645,-73.923706,21 St & Hoyt Ave S,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3513,7126.01,3513
658,23,False,40.7767,-73.927631,Astoria Park S & Shore Blvd,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3514,7159.08,3514
659,19,False,40.774591,-73.918544,24 Ave & 26 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3515,7152.10,3515
660,31,False,40.7699176,-73.9184057,31 St & Astoria Blvd,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3516,6989.07,3516
661,35,False,40.7711528,-73.9170074,31 St & Hoyt Ave N,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3517,7018.01,3517
662,34,False,40.808442,-73.9452087,Lenox Ave & W 126 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3518,7720.03,3518
663,0,False,40.764258,-73.911239,28 Ave & 43 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3519,6812.12,3519
664,27,False,40.804372,-73.951475,Adam Clayton Powell Blvd & W 118 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3520,7670.09,3520
665,36,False,40.7987859,-73.9523,Lenox Ave & W 111 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3521,7602.05,3521
666,19,False,40.7701477,-73.9120938,37 St & 24 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3522,6981.16,3522
667,25,False,40.7729,-73.916142,24 Ave & 29 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3523,7119.04,3523
668,23,False,40.7774552,-73.9225403,19 St & 24 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3524,7186.15,3524
669,21,False,40.776165,-73.9153175,23 Ave & 27 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3525,7178.02,3525
670,27,False,40.7747878,-73.9125551,31 St & 23 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3526,7144.01,3526
671,27,False,40.80698,-73.941747,5 Ave & E 126 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3527,7701.19,3527
672,21,False,40.7713937,-73.9077436,Steinway St & 23 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3528,7009.02,3528
673,21,False,40.8107922,-73.9430681,Lenox Ave & W 130 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3529,7753.13,3529
674,19,False,40.7787185,-73.9145645,Crescent St & Ditmars Blvd,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3530,7233.05,3530
675,27,False,40.8125511,-73.9492286,Frederick Douglass Blvd & W 129 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3531,7795.09,3531
676,27,False,40.78145,-73.9183302,Ditmars Blvd & 19 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3532,7291.06,3532
677,34,False,40.8114323,-73.9518776,St. Nicholas Ave & W 126 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3533,7756.10,3533
678,39,False,40.805159,-73.954692,Frederick Douglass Blvd & W 117 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3534,7688.12,3534
679,27,False,40.804038,-73.945925,Mt Morris Park W & W 120 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3535,7685.14,3535
680,43,False,40.8082,-73.9641,W 116 St & Broadway,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3536,7713.11,3536
681,29,False,40.6809741,-73.9710097,Carlton Ave & Dean St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3537,4199.12,3537
682,45,False,40.802692,-73.96295,W 110 St & Amsterdam Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3538,7646.04,3538
683,43,False,40.8067581,-73.9607082,W 116 St & Amsterdam Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3539,7692.11,3539
684,35,False,40.81,-73.9551508,Morningside Ave & W 123 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3540,7741.01,3540
685,39,False,40.813358,-73.956461,Amsterdam Ave & W 125 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3541,7800.03,3541
686,29,False,40.8086249,-73.9596214,Amsterdam Ave & W 119 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3542,7727.07,3542
687,35,False,40.81028506306003,-73.95736455917358,Morningside Dr & Amsterdam Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3543,7741.04,3543
688,27,False,40.6804836,-73.9646795,Underhill Ave & Pacific St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3544,4231.04,3544
689,33,False,40.8120562,-73.9612547,Broadway & W 122 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3545,7783.18,3545
690,21,False,40.6791944,-73.9587903,Pacific St & Classon Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3546,4148.07,3546
691,41,False,40.8143256,-73.9590255,Broadway & Moylan Pl,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3547,7823.03,3547
692,25,False,40.678045,-73.962408,Grand Ave & Bergen St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3549,4190.06,3549
693,23,False,40.795508,-73.941606,3 Ave & E 112 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3551,7543.15,3551
694,38,False,40.805973,-73.964928,W 113 St & Broadway,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3552,7713.01,3552
695,37,False,40.801694,-73.957145,Frederick Douglass Blvd & W 112 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3553,7631.23,3553
696,27,False,40.7552433,-73.9485678,Vernon Blvd & 41 Rd,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3554,6514.08,3554
697,27,False,40.751047,-73.93797,28 St & 41 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3555,6462.19,3555
698,19,False,40.7527085,-73.9397405,24 St & 41 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3556,6505.01,3556
699,19,False,40.75742,-73.945133,40 Ave & 9 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3557,6664.05,3557
700,27,False,40.6794388,-73.9680438,Bergen St & Vanderbilt Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3558,4157.10,3558
701,19,False,40.7576314,-73.9391224,21 St & 38 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3559,6656.05,3559
702,19,False,40.754876,-73.934326,28 St & 38 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3560,6538.03,3560
703,26,False,40.7531106,-73.9279917,37 Ave & 35 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3561,6529.02,3561
704,27,False,40.6765198,-73.9596082,Classon Ave & St Marks Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3562,4074.03,3562
705,21,False,40.757186,-73.932719,28 St & 36 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3563,6614.01,3563
706,19,False,40.7601853,-73.9362726,21 St & 36 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3564,6729.02,3564
707,19,False,40.7614376,-73.9411265,36 Ave & 10 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3565,6737.03,3565
708,25,False,40.7596276,-73.9321455,Crescent St & 35 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3566,6688.01,3566
709,19,False,40.7627442,-73.9391141,11 St & 35 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3567,6768.04,3567
710,21,False,40.7569332,-73.9262231,34 St & 35 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3568,6605.08,3568
711,29,False,40.6758324,-73.9561677,Franklin Ave & St Marks Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3569,4107.05,3569
712,31,False,40.7557327,-73.9236611,35 Ave & 37 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3570,6563.12,3570
713,24,False,40.676368,-73.952918,Bedford Ave & Bergen St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3571,4066.15,3571
714,33,False,40.756913,-73.921631,34 Ave & 38 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3572,6638.01,3572
715,25,False,40.7580583,-73.9242751,35 St & 34 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3573,6679.11,3573
716,23,False,40.6769694,-73.96579,Prospect Pl & Underhill Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3574,4116.08,3574
717,19,False,40.76108,-73.930562,Crescent St & 34 Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3575,6759.15,3575
718,27,False,40.6767,-73.969024,Park Pl & Vanderbilt Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3576,4083.13,3576
719,23,False,40.7628138,-73.9342862,34 Ave & 21 St,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3577,6798.01,3577
720,21,False,40.6741806,-73.9564947,Park Pl & Franklin Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3578,4033.06,3578
721,25,False,40.672695,-73.954131,Sterling Pl & Bedford Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3579,3993.03,3579
722,30,False,40.6737236,-73.9631611,St Johns Pl & Washington Ave,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3580,4001.09,3580
723,27,False,40.6740123,-73.9671457,Underhill Ave & Lincoln Pl,71,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3581,4042.08,3581
